Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-12-22;79,00;18,00;4,00;6,00;2,00;12,00;18,00;2,00;2,00;0,00;4,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;52,00;13,00;0,00;6,00;2,00;2,00;11,00;4,00;0,00;2,00;4,00;2,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2020-01-05;68,00;16,00;3,00;5,00;5,00;5,00;14,00;3,00;5,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;2,00;0,00;0,00;0,00
2020-01-12;100,00;8,00;2,00;15,00;3,00;5,00;15,00;13,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;2,00
2020-01-19;92,00;21,00;5,00;7,00;3,00;3,00;19,00;10,00;2,00;0,00;3,00;2,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2020-01-26;67,00;10,00;2,00;14,00;2,00;0,00;15,00;2,00;2,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2020-02-02;59,00;14,00;2,00;5,00;2,00;3,00;7,00;3,00;3,00;0,00;2,00;2,00;2,00;2,00;0,00;0,00;3,00;2,00;0,00;0,00;0,00
2020-02-09;71,00;5,00;0,00;7,00;2,00;5,00;8,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-16;77,00;10,00;2,00;5,00;5,00;0,00;17,00;5,00;3,00;0,00;7,00;3,00;2,00;0,00;0,00;3,00;3,00;0,00;0,00;2,00;0,00
2020-02-23;60,00;11,00;2,00;13,00;6,00;3,00;10,00;8,00;3,00;0,00;6,00;3,00;0,00;0,00;0,00;3,00;2,00;2,00;0,00;0,00;2,00
2020-03-01;42,00;6,00;0,00;13,00;2,00;3,00;23,00;6,00;2,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;2,00
2020-03-08;65,00;13,00;3,00;19,00;2,00;5,00;15,00;8,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;45,00;11,00;3,00;8,00;8,00;0,00;14,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
