Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-11-17;18,00;18,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;12,00;36,00;0,00;0,00;0,00;43,20;5,40;0,00;0,00;6,00;0,00
2019-11-24;33,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;13,41;13,41;13,41;0,00;7,33;0,00;33,00;0,00;0,00;7,00;13,00;0,00
2019-12-01;49,00;18,00;6,00;6,00;0,00;6,00;0,00;0,00;0,00;6,13;18,38;42,88;0,00;0,00;0,00;30,85;0,00;0,00;18,00;0,00;6,00
2019-12-08;19,00;19,00;6,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;12,67;38,00;0,00;0,00;0,00;32,30;0,00;0,00;6,00;0,00;12,00
2019-12-15;19,00;19,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;19,00;37,00;0,00;0,00;0,00;24,18;0,00;0,00;13,00;0,00;13,00
2019-12-22;50,00;0,00;14,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;29,17;86,46;7,29;0,00;0,00;37,04;0,00;0,00;14,00;0,00;7,00
2019-12-29;33,00;7,00;13,00;0,00;0,00;13,00;0,00;0,00;7,00;0,00;25,78;39,19;6,19;0,00;0,00;33,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;37,00;6,00;24,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;37,00;66,81;6,17;0,00;0,00;49,95;0,00;0,00;18,00;6,00;12,00
2020-01-12;52,00;0,00;17,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;17,33;40,78;0,00;0,00;0,00;39,45;0,00;0,00;6,00;0,00;6,00
2020-01-19;54,00;6,00;12,00;12,00;6,00;0,00;0,00;6,00;6,00;6,11;12,23;60,11;0,00;0,00;0,00;59,40;5,40;12,00;6,00;0,00;0,00
2020-01-26;24,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;30,26;60,52;0,00;0,00;0,00;55,38;0,00;0,00;0,00;18,00;0,00
2020-02-02;47,00;6,00;0,00;0,00;24,00;6,00;6,00;0,00;0,00;0,00;17,37;29,63;0,00;0,00;0,00;41,58;0,00;0,00;12,00;6,00;0,00
2020-02-09;47,00;6,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;23,50;70,50;0,00;0,00;0,00;18,08;0,00;0,00;0,00;0,00;0,00
2020-02-16;29,00;6,00;0,00;6,00;6,00;0,00;0,00;6,00;0,00;0,00;29,00;46,00;0,00;0,00;0,00;47,13;0,00;0,00;0,00;12,00;0,00
2020-02-23;17,00;6,00;0,00;0,00;0,00;6,00;6,00;6,00;0,00;0,00;6,00;44,00;0,00;0,00;0,00;47,22;0,00;0,00;0,00;6,00;0,00
2020-03-01;46,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;29,27;23,00;6,27;0,00;0,00;16,56;0,00;0,00;6,00;0,00;0,00
2020-03-08;68,00;28,00;11,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;40,18;22,67;0,00;0,00;0,00;23,26;0,00;0,00;0,00;11,00;0,00
2020-03-15;11,00;6,00;0,00;0,00;0,00;11,00;6,00;6,00;0,00;0,00;0,00;38,00;0,00;0,00;0,00;29,33;0,00;0,00;6,00;6,00;6,00
2020-03-22;22,00;11,00;5,00;5,00;0,00;11,00;0,00;0,00;5,00;0,00;5,24;38,76;5,24;0,00;0,00;16,50;0,00;0,00;11,00;6,00;6,00
2020-03-29;27,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;5,19;10,38;0,00;0,00;5,40;10,80;0,00;0,00;0,00;0,00;0,00
2020-04-05;27,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;11,00;0,00;11,42;21,81;5,19;0,00;0,00;27,00;0,00;0,00;5,00;5,00;0,00
2020-04-12;42,00;10,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;5,25;21,00;0,00;0,00;0,00;5,48;0,00;0,00;0,00;0,00;5,00
2020-04-19;10,00;0,00;10,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;15,00;10,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00
2020-04-26;21,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;15,75;32,55;0,00;0,00;0,00;29,75;0,00;0,00;0,00;11,00;0,00
2020-05-03;37,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;15,42;31,86;0,00;0,00;0,00;22,20;0,00;0,00;0,00;0,00;5,00
2020-05-10;16,00;5,00;0,00;5,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;37,00;0,00;0,00;0,00;48,00;0,00;0,00;0,00;5,00;0,00
2020-05-17;48,00;5,00;5,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;21,45;21,45;0,00;0,00;0,00;37,33;0,00;0,00;0,00;0,00;11,00
2020-05-24;28,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;22,00;33,00;0,00;0,00;0,00;28,00;0,00;0,00;0,00;6,00;6,00
2020-05-31;5,00;0,00;5,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;36,00;26,00;0,00;0,00;0,00;20,00;0,00;0,00;5,00;5,00;5,00
2020-06-07;27,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;43,00;5,00;0,00;0,00;37,80;0,00;0,00;6,00;11,00;6,00
2020-06-14;11,00;0,00;0,00;0,00;6,00;17,00;0,00;0,00;11,00;0,00;6,00;72,00;0,00;5,50;0,00;11,00;0,00;0,00;0,00;0,00;6,00
2020-06-21;29,00;0,00;6,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;29,00;11,39;0,00;5,44;0,00;23,56;0,00;0,00;12,00;0,00;12,00
2020-06-28;12,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;12,00;0,00;12,00;43,64;0,00;0,00;0,00;52,00;0,00;0,00;0,00;12,00;6,00
2020-07-05;35,00;6,00;0,00;12,00;12,00;6,00;0,00;0,00;0,00;0,00;11,32;35,00;0,00;0,00;0,00;17,50;0,00;0,00;6,00;0,00;6,00
2020-07-12;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;11,00;11,00;0,00;0,00;0,00;13,00;3,00;0,00;6,00;6,00;0,00
2020-07-19;36,00;6,00;6,00;6,00;0,00;6,00;0,00;0,00;6,00;0,00;12,34;12,34;0,00;0,00;0,00;18,00;5,40;0,00;0,00;0,00;0,00
2020-07-26;18,00;24,00;12,00;0,00;0,00;18,00;0,00;0,00;6,00;0,00;18,00;35,00;0,00;0,00;0,00;41,40;0,00;0,00;6,00;6,00;0,00
2020-08-02;18,00;6,00;0,00;6,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;42,35;0,00;0,00;0,00;52,20;0,00;0,00;0,00;0,00;0,00
2020-08-09;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;12,00;0,00;17,00;35,00;6,00;0,00;0,00;26,00;0,00;6,00;0,00;6,00;12,00
2020-08-16;12,00;12,00;12,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;18,55;18,55;0,00;6,00;0,00;32,00;0,00;0,00;6,00;0,00;6,00
2020-08-23;6,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;22,00;44,00;0,00;0,00;0,00;38,00;0,00;0,00;6,00;0,00;0,00
2020-08-30;50,00;6,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;5,10;5,10;33,67;5,10;5,36;0,00;39,29;0,00;0,00;0,00;0,00;0,00
2020-09-06;22,00;11,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;5,00;11,00;38,00;0,00;0,00;0,00;22,00;0,00;0,00;6,00;6,00;6,00
2020-09-13;33,00;0,00;11,00;11,00;0,00;17,00;0,00;0,00;0,00;0,00;11,34;44,34;0,00;5,50;0,00;16,50;0,00;0,00;0,00;6,00;0,00
2020-09-20;40,00;17,00;0,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;22,56;22,56;0,00;0,00;0,00;45,45;0,00;0,00;6,00;6,00;0,00
2020-09-27;6,00;0,00;6,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;28,00;63,00;0,00;6,00;0,00;38,00;6,00;0,00;0,00;18,00;6,00
2020-10-04;6,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;6,00;12,00;6,00;6,00;0,00;46,00;0,00;0,00;0,00;0,00;6,00
2020-10-11;33,00;13,00;0,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;40,22;0,00;0,00;0,00;20,17;0,00;0,00;0,00;0,00;7,00
2020-10-18;7,00;13,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,17;82,83;0,00;0,00;0,00;50,75;0,00;0,00;0,00;0,00;0,00
2020-10-25;20,00;20,00;7,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;7,00;7,00;0,00;0,00;7,27;27,27;0,00;0,00;0,00;7,00;0,00
2020-11-01;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;10,00;10,00;26,00;0,00;0,00;0,00;16,00;0,00;0,00;5,00;0,00;0,00
2020-11-08;25,00;13,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;12,00;31,00;0,00;5,36;0,00;32,14;0,00;0,00;6,00;13,00;0,00
2020-11-15;20,00;7,00;7,00;0,00;0,00;0,00;7,00;0,00;0,00;6,32;6,32;53,68;0,00;0,00;0,00;45,45;0,00;0,00;46,00;13,00;0,00
2020-11-22;41,00;20,00;7,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;13,33;26,65;0,00;0,00;0,00;41,00;0,00;0,00;7,00;0,00;14,00
2020-11-29;13,00;0,00;6,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;6,50;27,08;0,00;0,00;0,00;39,00;0,00;0,00;0,00;6,00;6,00
2020-12-06;19,00;0,00;0,00;6,00;6,00;13,00;0,00;0,00;0,00;0,00;12,00;25,00;0,00;0,00;0,00;36,27;0,00;0,00;0,00;6,00;6,00
2020-12-13;7,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;13,00;0,00;7,00;37,33;0,00;0,00;0,00;31,50;0,00;0,00;0,00;0,00;0,00
2020-12-20;35,00;7,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;14,41;20,59;0,00;0,00;7,37;57,11;0,00;0,00;7,00;0,00;0,00
2020-12-27;7,00;7,00;0,00;0,00;0,00;7,00;0,00;0,00;7,00;0,00;7,00;65,00;0,00;0,00;0,00;38,50;0,00;0,00;0,00;7,00;0,00
2021-01-03;6,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;31,00;0,00;0,00;0,00;28,00;0,00;0,00;6,00;6,00;6,00
2021-01-10;32,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;6,00;6,19;12,39;19,61;0,00;0,00;0,00;49,78;0,00;6,00;13,00;0,00;0,00
2021-01-17;38,00;13,00;6,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;12,32;6,16;0,00;0,00;0,00;25,33;0,00;0,00;13,00;6,00;13,00
2021-01-24;19,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;6,33;19,00;51,72;0,00;0,00;0,00;45,60;0,00;0,00;6,00;13,00;0,00
2021-01-31;25,00;0,00;13,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;18,00;31,00;0,00;0,00;0,00;32,14;0,00;0,00;0,00;6,00;13,00
2021-02-07;44,00;6,00;25,00;13,00;0,00;19,00;0,00;0,00;6,00;0,00;0,00;31,72;0,00;0,00;0,00;12,32;0,00;0,00;0,00;0,00;0,00
2021-02-14;46,00;13,00;20,00;7,00;0,00;0,00;0,00;7,00;7,00;6,27;19,86;33,45;0,00;0,00;0,00;40,48;0,00;0,00;0,00;0,00;0,00
2021-02-21;13,00;0,00;0,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;19,00;19,00;0,00;0,00;0,00;33,43;0,00;0,00;0,00;0,00;7,00
2021-02-28;19,00;6,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;31,00;0,00;0,00;0,00;6,91;0,00;0,00;13,00;7,00;0,00
2021-03-07;32,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;19,61;51,61;0,00;0,00;0,00;19,56;0,00;0,00;6,00;13,00;6,00
2021-03-14;24,00;12,00;0,00;6,00;6,00;6,00;0,00;0,00;0,00;0,00;12,52;42,78;0,00;0,00;0,00;24,00;0,00;0,00;0,00;0,00;12,00
2021-03-21;51,00;19,00;13,00;6,00;0,00;0,00;0,00;6,00;6,00;0,00;25,50;51,00;0,00;0,00;0,00;63,75;0,00;0,00;6,00;0,00;0,00
2021-03-28;13,00;13,00;0,00;0,00;0,00;7,00;7,00;0,00;13,00;0,00;6,00;38,00;0,00;0,00;0,00;53,86;0,00;7,00;0,00;7,00;7,00
2021-04-04;20,00;7,00;0,00;7,00;0,00;13,00;0,00;0,00;13,00;0,00;13,68;53,68;0,00;7,27;0,00;52,73;0,00;0,00;7,00;0,00;0,00
