Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2020-03-01;15,00;15,00;0,00;0,00;0,00;45,00;15,00;0,00;0,00;0,00;43,33;15,00;0,00;0,00;0,00;0,00;0,00;0,00;31,07;15,00;15,00
2020-03-08;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;25,00;8,00;0,00;0,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00
2020-03-15;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;15,00;15,00;29,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;63,75;0,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;0,00;0,00;0,00;0,00;0,00;6,00;13,00;0,00;6,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00
2020-04-05;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;15,00;14,00;0,00;14,00;28,00
2020-04-12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00
2020-04-26;0,00;14,00;0,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;16,00;0,00;0,00;0,00;28,00;0,00;13,00;0,00;0,00;0,00
2020-05-03;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;14,00;0,00;0,00;27,00;0,00;0,00
