Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2020-03-01;40,00;13,71;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,73;25,45;65,45;0,00;0,00;0,00;52,80;0,00;0,00;0,00;0,00;0,00
2020-03-08;13,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;26,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;13,00;0,00
2020-03-22;12,00;34,91;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;22,29;0,00;0,00;0,00;34,50;0,00;0,00;0,00;0,00;0,00
2020-03-29;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20,00;7,00;7,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;26,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;8,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;23,00;0,00;0,00;0,00;0,00;12,00
2020-04-26;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;24,00;0,00;0,00;0,00;13,00;0,00
2020-05-03;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00
2020-05-17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00
