Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2020-08-09;43,00;139,75;0,00;10,75;16,13;38,00;5,00;11,00;5,00;11,00;11,00;0,00;5,00
2020-08-16;43,00;139,75;5,38;26,88;21,50;16,00;16,00;16,00;0,00;0,00;0,00;5,00;5,00
2020-08-23;32,00;122,67;0,00;21,33;21,33;32,00;16,00;11,00;11,00;0,00;11,00;0,00;5,00
2020-08-30;11,00;104,50;5,50;5,50;11,00;16,00;11,00;0,00;0,00;0,00;5,00;0,00;0,00
2020-09-06;5,00;85,00;5,00;35,00;15,00;11,00;11,00;0,00;5,00;5,00;11,00;5,00;0,00
2020-09-13;21,00;84,00;0,00;31,50;21,00;37,00;11,00;11,00;0,00;0,00;16,00;0,00;5,00
2020-09-20;10,00;90,00;5,00;30,00;25,00;5,00;5,00;5,00;16,00;0,00;0,00;0,00;10,00
2020-09-27;16,00;85,33;0,00;32,00;32,00;5,00;5,00;5,00;5,00;0,00;0,00;0,00;0,00
2020-10-04;17,00;68,00;0,00;28,33;11,33;6,00;6,00;0,00;6,00;0,00;0,00;0,00;6,00
2020-10-11;0,00;19,00;0,00;7,00;10,00;6,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00
2020-10-18;0,00;13,00;0,00;7,00;3,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;6,00
2020-10-25;22,00;71,50;0,00;16,50;11,00;6,00;6,00;6,00;6,00;0,00;0,00;0,00;6,00
2020-11-01;0,00;13,00;0,00;0,00;2,00;15,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00
2020-11-08;0,00;12,00;0,00;2,00;4,00;0,00;0,00;11,00;0,00;6,00;0,00;0,00;0,00
2020-11-15;5,00;60,00;0,00;5,00;10,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;11,00;60,50;0,00;11,00;11,00;16,00;5,00;0,00;0,00;0,00;0,00;5,00;5,00
2020-11-29;0,00;13,00;1,00;2,00;3,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-06;11,00;44,00;0,00;11,00;27,50;16,00;0,00;11,00;5,00;0,00;5,00;5,00;0,00
2020-12-13;0,00;15,00;1,00;2,00;2,00;5,00;16,00;5,00;5,00;5,00;0,00;0,00;5,00
2020-12-20;25,00;65,00;5,00;10,00;10,00;6,00;6,00;0,00;0,00;0,00;6,00;6,00;0,00
2020-12-27;6,00;96,00;6,00;24,00;24,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00
2021-01-03;6,00;78,00;0,00;0,00;12,00;11,00;11,00;6,00;0,00;0,00;11,00;0,00;6,00
2021-01-10;0,00;14,00;2,00;2,00;3,00;5,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00
2021-01-17;11,00;115,50;0,00;5,50;22,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00
2021-01-24;11,00;55,00;0,00;11,00;11,00;5,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-31;11,00;88,00;0,00;11,00;5,50;0,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00
2021-02-07;0,00;12,00;0,00;0,00;1,00;5,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00
2021-02-14;11,00;104,50;0,00;0,00;5,50;6,00;11,00;11,00;6,00;0,00;6,00;0,00;0,00
2021-02-21;11,00;93,50;0,00;5,50;11,00;6,00;17,00;0,00;0,00;6,00;0,00;0,00;0,00
2021-02-28;11,00;66,00;5,50;5,50;22,00;5,00;0,00;0,00;5,00;0,00;5,00;5,00;0,00
2021-03-07;5,00;95,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-14;0,00;10,00;0,00;6,00;2,00;5,00;0,00;15,00;0,00;0,00;5,00;0,00;0,00
2021-03-21;22,00;88,00;0,00;22,00;5,50;0,00;0,00;11,00;11,00;0,00;0,00;0,00;0,00
