Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2020-05-03;15,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;45,00;0,00;0,00;0,00;7,00;7,00
2020-05-10;14,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;28,00;7,00;0,00;0,00;21,00;7,00
2020-05-17;22,00;7,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;7,76;44,00;0,00;0,00;0,00;22,00;7,33;0,00;0,00;7,00;22,00
2020-05-24;23,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;8,00;0,00;0,00;47,28;0,00;0,00;0,00;23,00;0,00;0,00;0,00;0,00;0,00
2020-05-31;43,00;14,00;0,00;0,00;0,00;7,00;7,00;0,00;0,00;0,00;7,59;35,41;0,00;0,00;0,00;7,48;7,48;0,00;0,00;0,00;14,00
2020-06-07;21,00;7,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;7,41;0,00;13,59;0,00;0,00;0,00;35,00;7,00;0,00;0,00;0,00;7,00
2020-06-14;36,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;7,45;42,21;0,00;7,20;0,00;36,00;0,00;0,00;7,00;0,00;14,00
2020-06-21;67,00;7,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;44,25;0,00;0,00;0,00;28,97;0,00;0,00;0,00;0,00;0,00
2020-06-28;43,00;0,00;7,00;7,00;0,00;7,00;0,00;7,00;0,00;0,00;7,59;13,91;0,00;7,17;0,00;43,00;0,00;0,00;0,00;0,00;7,00
2020-07-05;61,00;15,00;8,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;7,63;30,50;0,00;0,00;0,00;68,39;7,39;0,00;8,00;0,00;8,00
2020-07-12;72,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;7,58;48,00;7,58;0,00;0,00;88,62;0,00;0,00;16,00;0,00;0,00
2020-07-19;80,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;8,00;0,00;24,13;16,51;0,00;0,00;7,27;49,09;0,00;0,00;16,00;0,00;16,00
2020-07-26;90,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;16,48;0,00;0,00;0,00;73,80;0,00;0,00;0,00;0,00;16,00
2020-08-02;73,00;16,00;8,00;0,00;0,00;8,00;0,00;8,00;0,00;0,00;7,55;47,83;0,00;0,00;0,00;32,85;0,00;0,00;0,00;0,00;0,00
2020-08-09;41,00;16,00;0,00;0,00;0,00;0,00;8,00;8,00;8,00;7,69;7,69;41,00;0,00;7,45;0,00;67,09;0,00;0,00;8,00;0,00;8,00
2020-08-16;32,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;24,32;0,00;0,00;0,00;32,00;7,11;8,00;0,00;0,00;0,00
2020-08-23;16,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,38;16,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00
2020-08-30;41,00;8,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;7,69;7,69;0,00;8,91;0,00;24,96;8,91;0,00;0,00;0,00;16,00
2020-09-06;24,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;32,84;0,00;0,00;0,00;24,00;0,00;0,00;0,00;0,00;0,00
2020-09-13;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;23,38;0,00;0,00;0,00;24,89;0,00;0,00;0,00;0,00;0,00
2020-09-20;16,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;7,38;39,38;0,00;0,00;0,00;16,00;7,11;0,00;0,00;8,00;8,00
2020-09-27;8,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;8,00;0,00;0,00;25,33;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;8,00
2020-10-04;33,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;33,00;7,33;0,00;0,00;8,00;0,00
2020-10-11;43,00;9,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;34,15;0,00;0,00;0,00;26,17;0,00;0,00;0,00;0,00;0,00
2020-10-18;8,00;17,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;22,86;14,86;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2020-10-25;25,00;8,00;0,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;16,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;16,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,38;7,38;0,00;0,00;0,00;16,00;0,00;0,00;8,00;0,00;0,00
2020-11-08;24,00;8,00;0,00;0,00;0,00;8,00;0,00;0,00;8,00;0,00;16,42;31,58;0,00;0,00;0,00;57,23;0,00;0,00;0,00;0,00;0,00
