Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2020-05-03;15,00;10,00;5,00;5,00;0,00;10,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00
2020-05-10;20,00;0,00;5,00;0,00;0,00;5,00;5,00;15,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00
2020-05-17;16,00;0,00;11,08;0,00;16,00;0,00;10,00;5,00;0,00;0,00;0,00;0,00;5,00;10,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;35,00;4,83;9,66;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;10,00;0,00;5,00;0,00;0,00
2020-05-31;38,00;14,25;33,25;19,00;42,75;5,00;5,00;10,00;5,00;5,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-07;33,00;19,56;28,11;9,78;19,56;19,00;0,00;5,00;9,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00
2020-06-14;44,00;14,67;34,22;4,89;39,11;20,00;10,00;10,00;5,00;5,00;10,00;0,00;0,00;5,00;5,00;5,00;10,00;0,00;0,00;0,00;5,00
2020-06-21;52,00;15,72;31,44;10,88;15,72;15,00;5,00;5,00;15,00;10,00;5,00;10,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-28;66,00;4,80;55,20;30,00;25,20;30,00;5,00;15,00;10,00;25,00;15,00;15,00;10,00;5,00;5,00;10,00;0,00;0,00;0,00;5,00;5,00
2020-07-05;70,00;15,69;53,10;32,59;42,24;32,00;27,00;21,00;11,00;16,00;5,00;5,00;5,00;11,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00
2020-07-12;69,00;16,95;23,00;29,05;75,05;34,00;17,00;11,00;0,00;23,00;11,00;0,00;29,00;6,00;0,00;11,00;0,00;11,00;6,00;6,00;6,00
2020-07-19;60,00;6,00;48,00;36,00;24,00;48,00;0,00;6,00;6,00;0,00;12,00;6,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;6,00
2020-07-26;40,00;33,94;29,09;10,91;29,09;17,00;6,00;6,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-02;55,00;5,98;87,28;16,74;21,52;50,00;33,00;17,00;0,00;6,00;0,00;11,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00
2020-08-09;15,00;24,23;49,62;4,62;34,62;0,00;5,00;0,00;5,00;5,00;5,00;5,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;5,00
2020-08-16;32,00;4,92;59,08;11,08;75,08;16,00;11,00;5,00;5,00;5,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-23;53,00;15,66;37,34;21,68;101,18;37,00;5,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;5,00;0,00
2020-08-30;26,00;15,36;46,09;10,64;30,73;5,00;16,00;5,00;16,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-06;16,00;16,00;114,29;0,00;16,00;16,00;5,00;5,00;5,00;0,00;5,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-13;33,00;22,00;50,11;11,00;15,89;11,00;5,00;0,00;0,00;0,00;11,00;11,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-20;16,00;0,00;11,08;11,08;0,00;21,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-27;27,00;4,91;38,05;0,00;4,91;5,00;0,00;11,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00
2020-10-04;33,00;0,00;6,11;11,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2020-10-11;0,00;0,00;0,00;0,00;0,00;6,00;12,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;0,00;5,00;9,00;5,00;9,00;11,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-25;49,00;0,00;11,03;0,00;15,93;0,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;5,00;11,25;11,25;5,00;0,00;5,00;5,00;0,00;5,00;5,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;16,00;4,92;0,00;4,92;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;5,00;11,25;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-29;16,00;4,92;4,92;4,92;11,08;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00
2020-12-06;5,00;11,25;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-12-13;6,00;6,00;0,00;6,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-20;12,00;6,00;6,00;12,00;6,00;0,00;6,00;29,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-27;17,00;6,07;0,00;0,00;6,07;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00
2021-01-03;5,00;5,00;11,25;0,00;5,00;11,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2021-01-10;5,00;0,00;14,00;0,00;9,00;0,00;0,00;11,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-17;27,00;0,00;4,91;4,91;11,05;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
