Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-11-24;25,00;60,00;45,00;10,00;60,00;0,00;37,50;62,50;12,50;12,50;12,50;71,88;25,00;118,75;0,00;0,00;40,63;25,00;0,00;12,50;0,00;0,00;0,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;12,50;12,50;0,00;37,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;13,00;32,50;13,00;32,50;45,50;26,00;0,00;112,67;0,00;13,00;0,00;52,00;0,00;126,75;0,00;29,25;13,00;0,00;13,00;24,92;0,00;0,00;13,00;13,00;0,00;0,00;0,00;0,00;13,00;13,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;52,00;52,00;36,40;98,80;114,40;12,00;24,00;128,00;40,00;13,00;52,00;91,00;39,00;52,00;12,24;0,00;39,76;12,43;0,00;26,00;12,43;0,00;0,00;39,00;0,00;13,00;13,00;0,00;0,00;0,00;0,00;13,00;0,00;12,24;0,00;12,24;38,24;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;13,00;45,50;104,00;13,00;32,50;52,00;13,00;147,33;13,00;0,00;0,00;65,00;13,00;110,50;29,25;0,00;42,25;13,00;53,18;13,00;13,00;13,00;13,00;13,00;26,00;0,00;0,00;0,00;13,00;0,00;0,00;13,00;0,00;26,00;13,00;0,00;94,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;0,00;8,00;5,00;10,00;16,00;3,00;17,00;42,00;10,00;4,00;0,00;52,00;9,00;42,00;0,00;5,00;28,00;12,00;25,00;87,00;25,00;0,00;0,00;14,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;43,00;14,00;18,00;9,00;0,00;36,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;40,00;85,71;57,14;28,57;68,57;12,00;40,00;184,00;12,00;13,33;70,00;123,33;40,00;138,46;0,00;0,00;67,69;81,14;13,71;53,71;27,43;0,00;0,00;27,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;52,31;26,15;0,00;52,31;13,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;38,00;76,00;86,86;38,00;135,71;50,67;0,00;194,22;0,00;0,00;38,00;123,50;38,00;237,50;12,67;25,33;66,50;12,67;38,00;25,33;25,33;13,00;0,00;63,00;0,00;13,00;0,00;13,00;0,00;0,00;0,00;13,00;0,00;38,00;38,00;0,00;25,33;13,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;37,00;132,14;95,14;47,57;95,14;24,67;37,00;259,00;49,33;0,00;37,00;201,82;26,91;240,50;24,67;0,00;74,00;12,72;25,44;0,00;25,44;12,00;0,00;37,00;0,00;25,00;25,00;0,00;25,00;12,00;12,00;37,00;0,00;12,33;12,33;0,00;60,13;12,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;25,00;80,00;70,00;70,00;105,00;50,00;12,50;187,50;37,50;25,00;25,00;118,75;34,38;115,63;0,00;0,00;128,13;0,00;25,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;62,00;0,00;12,50;25,00;0,00;37,50;0,00;0,00;0,00;12,00;0,00;0,00;0,00
2020-01-26;50,00;116,67;77,78;77,78;77,78;50,00;25,00;204,17;37,50;25,00;25,00;134,38;59,38;147,06;0,00;0,00;61,76;25,00;50,00;12,50;0,00;25,00;13,00;63,00;0,00;13,00;0,00;0,00;0,00;0,00;13,00;63,00;13,00;0,00;0,00;0,00;37,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
