Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;30,00;65,45;10,91;0,00;0,00;53,33;5,56;17,78;24,44;53,68;23,68;23,68;30,00;0,00;17,50;6,25;12,50;6,00;6,00;12,00;0,00;6,00;6,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;35,00;164,23;0,00;0,00;10,77;29,53;12,03;5,47;59,06;47,73;12,73;23,86;12,73;12,07;16,90;6,03;0,00;0,00;6,00;12,00;6,00;12,00;12,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;41,00;136,67;5,47;0,00;10,93;41,00;29,13;11,87;29,13;41,00;17,35;6,31;23,65;6,03;28,94;0,00;6,03;6,00;0,00;6,00;6,00;6,00;6,00;12,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;18,00;113,14;23,14;0,00;18,00;60,75;36,00;12,38;23,63;62,18;6,55;13,09;18,00;0,00;30,86;18,00;6,43;6,00;12,00;6,00;12,00;12,00;6,00;6,00;12,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;31,00;107,09;11,27;0,00;5,64;24,36;43,18;6,64;36,54;44,05;6,53;19,58;24,47;12,40;24,80;6,20;6,20;0,00;6,00;6,00;6,00;6,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;12,00;120,00;12,00;0,00;12,00;12,00;24,00;12,00;30,55;36,00;24,00;18,00;6,00;30,00;30,00;12,00;12,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;38,00;149,29;5,43;0,00;5,43;38,00;25,71;0,00;19,00;63,33;0,00;0,00;6,33;0,00;39,27;0,00;0,00;0,00;13,00;0,00;6,00;19,00;0,00;13,00;6,00;0,00;0,00;6,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;6,00;192,00;6,00;6,00;21,00;51,00;22,00;6,00;34,00;24,00;24,00;18,00;0,00;12,00;48,00;18,00;0,00;0,00;19,00;0,00;0,00;12,00;6,00;43,00;19,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;0,00;57,00;7,00;0,00;4,00;32,00;16,00;16,00;32,00;45,00;4,00;11,00;8,00;5,00;10,00;5,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;12,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;24,00;168,00;24,00;0,00;5,33;30,55;24,00;6,55;36,00;36,80;0,00;0,00;19,20;18,00;52,80;12,00;0,00;12,00;0,00;6,00;6,00;12,00;12,00;12,00;6,00;0,00;6,00;0,00;0,00;6,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;32,00;173,33;13,33;0,00;0,00;18,76;6,62;32,00;18,76;6,40;19,20;19,20;6,40;12,31;38,15;6,15;0,00;0,00;13,00;19,00;0,00;13,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;25,00;108,33;5,56;0,00;5,56;36,96;25,00;6,52;55,43;62,50;12,50;37,50;12,50;6,25;43,75;0,00;6,25;12,00;6,00;0,00;0,00;12,00;0,00;6,00;6,00;0,00;6,00;0,00;0,00;6,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;42,00;175,88;0,00;0,00;23,63;47,38;23,69;6,46;23,69;84,00;12,44;23,33;12,44;12,35;48,18;12,35;12,35;12,00;30,00;0,00;6,00;12,00;18,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;40,00;184,00;26,67;0,00;0,00;45,56;17,78;23,33;5,56;28,80;6,40;17,60;11,20;6,25;70,00;11,25;6,25;6,00;34,00;0,00;0,00;17,00;0,00;11,00;11,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;100,00;145,95;13,51;0,00;5,41;80,22;46,15;6,59;19,78;33,33;20,63;12,70;6,35;27,16;27,16;19,75;6,17;0,00;20,00;0,00;13,00;27,00;40,00;13,00;20,00;0,00;0,00;0,00;0,00;7,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;60,00;125,45;5,45;0,00;13,64;86,67;40,00;20,00;26,67;47,37;6,32;20,53;6,32;6,12;33,06;0,00;0,00;27,00;13,00;7,00;13,00;27,00;20,00;20,00;7,00;0,00;0,00;0,00;0,00;7,00;13,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;41,00;164,00;0,00;0,00;0,00;35,46;23,27;0,00;28,81;52,04;17,35;11,04;23,65;17,39;29,82;17,39;17,39;6,00;12,00;6,00;6,00;12,00;12,00;23,00;6,00;0,00;0,00;0,00;0,00;17,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00
2019-05-05;29,00;129,18;15,82;0,00;5,27;46,85;23,42;5,58;23,42;59,61;11,28;6,44;11,28;6,04;39,88;6,04;10,88;6,00;23,00;0,00;6,00;6,00;6,00;18,00;12,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;36,00;168,92;11,08;0,00;11,08;66,38;0,00;18,00;18,00;70,43;6,26;23,48;12,52;0,00;29,79;12,41;17,38;6,00;18,00;6,00;6,00;42,00;12,00;6,00;6,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;35,00;188,46;5,38;0,00;0,00;35,00;29,53;22,97;35,00;54,09;6,36;41,36;0,00;22,93;22,93;12,07;6,03;6,00;30,00;12,00;12,00;12,00;6,00;6,00;12,00;0,00;0,00;0,00;0,00;18,00;18,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;57,00;133,00;19,00;0,00;13,57;63,58;57,00;6,58;31,79;77,58;25,33;12,67;31,67;25,47;12,13;0,00;0,00;0,00;38,00;13,00;0,00;6,00;13,00;19,00;26,00;0,00;0,00;0,00;0,00;13,00;0,00;6,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;54,00;129,60;0,00;0,00;5,40;47,39;12,12;12,12;36,37;90,53;6,35;0,00;17,47;0,00;47,86;0,00;12,27;6,00;30,00;12,00;0,00;18,00;24,00;6,00;18,00;0,00;0,00;0,00;0,00;24,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;42,00;190,40;0,00;0,00;0,00;42,00;42,00;5,53;24,32;52,89;12,44;23,33;17,11;0,00;42,00;12,35;18,53;6,00;12,00;6,00;6,00;12,00;18,00;0,00;24,00;0,00;0,00;0,00;0,00;0,00;18,00;0,00;12,00;12,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;49,00;176,94;5,44;0,00;10,89;49,00;18,93;18,93;24,50;85,35;12,65;23,71;0,00;12,25;60,03;6,13;0,00;6,00;12,00;6,00;0,00;6,00;43,00;18,00;12,00;6,00;0,00;0,00;0,00;18,00;6,00;6,00;6,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;90,00;240,00;19,09;0,00;0,00;76,83;18,66;13,17;31,83;71,05;18,95;12,63;0,00;19,73;64,11;19,73;19,73;13,00;19,00;6,00;0,00;26,00;6,00;6,00;13,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;57,00;233,43;13,57;0,00;19,00;75,63;6,58;12,06;75,63;44,33;6,33;31,67;12,67;0,00;38,41;18,59;6,20;13,00;19,00;6,00;13,00;0,00;6,00;19,00;32,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;63,00;178,04;19,17;0,00;24,65;95,05;32,05;25,42;50,84;94,50;12,60;6,30;31,50;12,35;69,18;18,53;6,18;6,00;31,00;6,00;6,00;31,00;13,00;13,00;0,00;0,00;0,00;0,00;0,00;13,00;13,00;0,00;13,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2019-07-14;89,00;191,48;62,03;0,00;13,48;82,41;27,47;48,35;20,88;101,49;0,00;6,25;14,05;27,19;40,79;13,60;7,42;21,00;41,00;7,00;27,00;14,00;21,00;7,00;0,00;0,00;0,00;0,00;0,00;14,00;7,00;0,00;7,00;7,00;7,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00
2019-07-21;73,00;227,11;8,11;0,00;8,11;65,37;21,79;29,42;43,58;125,37;22,22;22,22;22,22;29,20;51,10;14,60;14,60;15,00;44,00;7,00;15,00;37,00;29,00;15,00;15,00;0,00;0,00;7,00;0,00;22,00;22,00;7,00;0,00;0,00;0,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;58,00;176,76;13,81;0,00;8,29;72,23;21,89;7,66;28,45;43,89;14,11;21,95;29,78;29,62;102,43;14,81;22,21;7,00;22,00;15,00;15,00;0,00;7,00;15,00;22,00;0,00;0,00;0,00;0,00;0,00;22,00;7,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-04;34,00;238,00;19,83;0,00;5,67;40,58;53,74;26,32;6,58;42,10;0,00;21,05;14,57;20,15;41,56;13,85;13,85;7,00;34,00;7,00;0,00;13,00;34,00;7,00;13,00;0,00;0,00;0,00;0,00;0,00;13,00;13,00;7,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;43,00;147,81;5,38;0,00;5,38;87,10;24,26;12,13;24,26;81,22;12,74;25,48;6,37;12,29;36,86;12,29;12,29;6,00;19,00;0,00;6,00;12,00;19,00;6,00;12,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;42,00;184,80;11,20;0,00;11,20;78,47;17,68;0,00;29,84;46,67;17,11;29,56;35,78;23,47;35,82;48,18;18,53;12,00;6,00;6,00;12,00;30,00;12,00;12,00;6,00;0,00;12,00;0,00;0,00;0,00;6,00;0,00;6,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00
2019-08-25;30,00;155,45;5,45;0,00;5,45;65,56;30,00;0,00;42,22;77,37;6,32;30,00;17,37;17,50;30,00;36,25;6,25;0,00;18,00;6,00;6,00;18,00;0,00;6,00;18,00;0,00;0,00;0,00;0,00;12,00;12,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;23,00;215,63;5,75;0,00;17,25;50,38;50,38;10,95;16,43;47,64;6,57;0,00;18,07;11,50;40,89;17,89;0,00;11,00;11,00;0,00;6,00;6,00;6,00;11,00;11,00;0,00;0,00;0,00;0,00;11,00;11,00;6,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;30,00;220,91;10,91;0,00;5,45;35,56;17,78;12,22;12,22;71,05;12,63;12,63;12,63;0,00;42,50;12,50;6,25;0,00;6,00;6,00;6,00;12,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;24,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;18,00;90,00;6,00;0,00;18,00;59,63;12,38;12,38;36,00;36,00;6,55;11,45;11,45;12,86;42,43;24,43;6,43;0,00;24,00;6,00;18,00;6,00;0,00;6,00;12,00;0,00;0,00;0,00;0,00;0,00;12,00;6,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;41,00;98,40;5,47;0,00;16,40;58,73;41,00;23,27;23,27;23,65;29,96;23,65;17,35;11,18;34,79;6,21;6,21;6,00;6,00;12,00;0,00;0,00;12,00;0,00;6,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00
2019-09-29;36,00;146,77;5,54;0,00;11,08;48,38;18,00;12,38;36,00;53,22;12,52;29,74;6,26;6,21;12,41;23,59;0,00;6,00;12,00;18,00;6,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;30,00;133,64;24,55;0,00;10,91;30,00;17,78;5,56;24,44;36,32;17,37;42,63;30,00;12,50;12,50;6,25;6,25;6,00;0,00;18,00;0,00;6,00;24,00;18,00;0,00;0,00;0,00;0,00;0,00;18,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;42,00;117,60;0,00;0,00;11,20;36,47;12,16;12,16;12,16;29,56;12,44;23,33;6,22;0,00;18,53;6,18;0,00;0,00;6,00;0,00;24,00;12,00;12,00;0,00;0,00;0,00;6,00;0,00;0,00;12,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;23,00;109,25;5,75;0,00;0,00;33,95;10,95;0,00;0,00;18,07;6,57;11,50;6,57;6,05;10,89;6,05;10,89;6,00;11,00;0,00;6,00;23,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00
2019-10-27;52,00;57,47;5,47;0,00;10,95;5,53;23,23;0,00;0,00;6,30;11,03;11,03;11,03;0,00;6,19;0,00;0,00;11,00;17,00;6,00;0,00;0,00;0,00;6,00;6,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;17,00;70,83;0,00;0,00;5,67;11,33;22,67;0,00;11,33;10,82;6,18;6,18;6,18;17,00;17,00;6,07;0,00;0,00;11,00;0,00;0,00;0,00;11,00;0,00;6,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;23,00;54,63;5,75;0,00;17,25;10,95;10,95;0,00;0,00;18,07;0,00;11,50;0,00;0,00;11,50;0,00;6,39;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;17,00;82,17;0,00;0,00;22,67;0,00;17,00;0,00;0,00;27,82;6,18;6,18;6,18;10,93;6,07;17,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;11,00;33,00;0,00;0,00;16,50;11,00;11,00;0,00;5,50;22,00;11,00;11,00;11,00;0,00;4,89;11,00;0,00;0,00;6,00;0,00;6,00;6,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00
2019-12-01;34,00;94,15;10,46;0,00;15,69;28,52;10,97;5,48;23,03;34,00;10,82;10,82;6,18;0,00;6,07;6,07;6,07;0,00;6,00;0,00;17,00;6,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;11,00;41,25;0,00;0,00;16,50;23,10;11,00;17,60;5,50;28,29;0,00;11,00;6,29;6,11;6,11;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;46,00;51,41;0,00;0,00;5,41;23,00;10,95;0,00;23,00;17,45;0,00;17,45;6,34;6,05;6,05;0,00;6,05;0,00;6,00;0,00;6,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;27,00;86,40;0,00;0,00;32,40;27,00;19,44;12,96;6,48;27,00;0,00;6,35;0,00;6,14;13,50;0,00;0,00;7,00;7,00;0,00;0,00;20,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;19,00;65,14;13,57;0,00;5,43;19,00;6,71;6,71;32,41;12,67;12,67;25,33;6,33;0,00;5,94;5,94;0,00;19,00;19,00;0,00;0,00;6,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;6,00
2020-01-05;22,00;121,00;0,00;0,00;16,50;44,00;16,50;16,50;5,50;77,00;11,00;4,71;26,71;15,89;26,89;11,00;0,00;5,00;16,00;0,00;5,00;0,00;0,00;11,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;11,00;107,25;5,50;0,00;11,00;59,40;26,40;5,50;26,40;37,71;4,71;15,71;0,00;26,89;15,89;0,00;11,00;0,00;5,00;0,00;0,00;0,00;5,00;27,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00
2020-01-19;27,00;137,70;16,20;0,00;16,20;16,88;38,25;5,63;38,25;38,12;27,00;11,12;11,12;4,91;42,95;11,05;0,00;5,00;16,00;0,00;0,00;5,00;16,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;32,00;136,00;10,67;0,00;21,33;26,48;37,52;0,00;16,55;16,00;4,80;16,00;4,80;0,00;16,00;0,00;0,00;0,00;5,00;5,00;11,00;11,00;0,00;22,00;11,00;0,00;5,00;0,00;0,00;5,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;32,00;96,00;5,33;0,00;16,00;43,03;5,52;16,55;27,59;25,90;10,67;15,24;4,57;4,92;22,15;0,00;4,92;0,00;0,00;0,00;5,00;0,00;5,00;22,00;0,00;0,00;0,00;0,00;0,00;11,00;11,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2020-02-09;32,00;96,00;16,00;0,00;10,67;54,07;48,55;11,03;5,52;22,40;4,80;11,20;0,00;11,08;27,08;4,92;11,08;5,00;0,00;0,00;0,00;16,00;16,00;11,00;5,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-16;33,00;145,75;5,50;0,00;22,00;38,50;38,50;5,50;27,50;66,00;11,00;15,71;15,71;22,00;22,00;4,89;11,00;0,00;11,00;5,00;0,00;11,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
